Generation,fitness,metabolic_error,amount_of_dna,nb_coding_rnas,nb_non_coding_rnas,nb_functional_genes,nb_non_functional_genes,nb_mut,nb_switch
1305,1.48164e-51,0.117039,5000,1.05762,15.0635,1,0.0576172,0.0380859,0.0380859
1306,1.48164e-51,0.117039,5000,1.06152,15.0635,1,0.0615234,0.0458984,0.0458984
1307,1.47875e-51,0.117088,5000,1.04883,15.0674,0.999023,0.0498047,0.0371094,0.0371094
1308,1.48164e-51,0.117039,5000,1.04785,15.0439,1,0.0478516,0.046875,0.046875
1309,1.48164e-51,0.117039,5000,1.0625,15.0488,1,0.0625,0.0449219,0.0449219
1310,1.48019e-51,0.117054,5000,1.05859,14.9971,1,0.0585938,0.0556641,0.0556641
1311,1.48019e-51,0.117073,5000,1.05273,15.0332,0.999023,0.0537109,0.046875,0.046875
1312,1.48164e-51,0.117039,5000,1.05078,14.9971,1,0.0507812,0.0410156,0.0410156
1313,1.48019e-51,0.117054,5000,1.06445,15.0312,1,0.0644531,0.0419922,0.0419922
1314,1.48164e-51,0.117039,5000,1.05859,15.002,1,0.0585938,0.0449219,0.0449219
1315,1.48164e-51,0.117039,5000,1.05762,15.0332,1,0.0576172,0.0332031,0.0332031
1316,1.48019e-51,0.117073,5000,1.05957,15.04,0.999023,0.0605469,0.0498047,0.0498047
1317,1.48019e-51,0.117073,5000,1.06348,15.0156,0.999023,0.0644531,0.046875,0.046875
1318,1.48164e-51,0.117039,5000,1.06641,15.0049,1,0.0664062,0.0488281,0.0488281
1319,1.48164e-51,0.117039,5000,1.07617,15.0566,1,0.0761719,0.0507812,0.0507812
1320,1.48164e-51,0.117039,5000,1.07715,15.0059,1,0.0771484,0.0478516,0.0478516
1321,1.48019e-51,0.117081,5000,1.08203,14.9697,1,0.0820312,0.0283203,0.0283203
1322,1.47875e-51,0.117088,5000,1.08203,15.0176,0.999023,0.0830078,0.0488281,0.0488281
1323,1.48164e-51,0.117039,5000,1.0791,15.0723,1,0.0791016,0.0605469,0.0605469
1324,1.48164e-51,0.117039,5000,1.08691,15.0791,1,0.0869141,0.0507812,0.0507812
1325,1.48164e-51,0.117039,5000,1.06738,15.0322,1,0.0673828,0.0498047,0.0498047
1326,1.48019e-51,0.117054,5000,1.07324,15.0527,1,0.0732422,0.0576172,0.0576172
1327,1.48019e-51,0.117073,5000,1.06641,15.0566,0.999023,0.0673828,0.0498047,0.0498047
1328,1.47875e-51,0.117088,5000,1.05176,15.0312,0.999023,0.0527344,0.0361328,0.0361328
1329,1.48164e-51,0.117039,5000,1.06738,15.0176,1,0.0673828,0.0488281,0.0488281
1330,1.48164e-51,0.117039,5000,1.06836,15.0146,1,0.0683594,0.0419922,0.0419922
1331,1.48019e-51,0.117081,5000,1.05371,14.999,1,0.0537109,0.0517578,0.0517578
1332,1.48164e-51,0.117039,5000,1.05859,14.9941,1,0.0585938,0.0449219,0.0449219
1333,1.48019e-51,0.117054,5000,1.05566,14.9961,1,0.0556641,0.0546875,0.0546875
1334,1.48164e-51,0.117039,5000,1.06348,15.0205,1,0.0634766,0.0302734,0.0302734
1335,1.47875e-51,0.117108,5000,1.04883,14.9756,0.998047,0.0507812,0.0537109,0.0537109
1336,1.48164e-51,0.117039,5000,1.05566,14.9883,1,0.0556641,0.0605469,0.0605469
1337,1.48019e-51,0.117073,5000,1.05664,14.9961,0.999023,0.0576172,0.0371094,0.0371094
1338,1.48019e-51,0.117054,5000,1.06348,14.9902,1,0.0634766,0.0556641,0.0556641
1339,1.48019e-51,0.117054,5000,1.06543,15.0254,1,0.0654297,0.0507812,0.0507812
1340,1.48019e-51,0.117054,5000,1.06055,15.0117,1,0.0605469,0.0556641,0.0556641
1341,1.48164e-51,0.117039,5000,1.07129,15.0713,1,0.0712891,0.046875,0.046875
1342,1.48164e-51,0.117039,5000,1.07129,15.0156,1,0.0712891,0.0488281,0.0488281
1343,1.48164e-51,0.117039,5000,1.06543,15.0176,1,0.0654297,0.0546875,0.0546875
1344,1.48164e-51,0.117039,5000,1.05859,15.0215,1,0.0585938,0.0458984,0.0458984
1345,1.48164e-51,0.117039,5000,1.06152,15.0518,1,0.0615234,0.0449219,0.0449219
1346,1.48164e-51,0.117039,5000,1.06152,15.082,1,0.0615234,0.0527344,0.0527344
1347,1.4773e-51,0.117103,5000,1.06543,15.0186,0.999023,0.0664062,0.0429688,0.0429688
1348,1.47785e-51,0.117089,5000,1.07422,15.0391,0.999023,0.0751953,0.0537109,0.0537109
1349,1.48075e-51,0.11704,5000,1.08789,15.0537,1,0.0878906,0.0537109,0.0537109
1350,1.47875e-51,0.117069,5000,1.08887,15.0859,1,0.0888672,0.0566406,0.0566406
1351,1.48019e-51,0.117054,5000,1.09766,15.0957,1,0.0976562,0.0380859,0.0380859
1352,1.48164e-51,0.117039,5000,1.09766,15.0869,1,0.0976562,0.0527344,0.0527344
1353,1.48019e-51,0.117054,5000,1.10254,15.0439,1,0.102539,0.0537109,0.0537109
1354,1.48019e-51,0.117073,5000,1.11426,15.0488,0.999023,0.115234,0.0400391,0.0400391
1355,1.48164e-51,0.117039,5000,1.11328,14.9834,1,0.113281,0.0410156,0.0410156
1356,1.48019e-51,0.117054,5000,1.11816,15.0107,1,0.118164,0.0546875,0.0546875
1357,1.48019e-51,0.117061,5000,1.11426,15.0078,1,0.114258,0.0498047,0.0498047
1358,1.48019e-51,0.117073,5000,1.1123,14.9902,0.999023,0.113281,0.0478516,0.0478516
1359,1.48164e-51,0.117039,5000,1.10938,15.0244,1,0.109375,0.0390625,0.0390625
1360,1.48019e-51,0.117067,5000,1.10938,15.0029,1,0.109375,0.0556641,0.0556641
1361,1.48019e-51,0.117054,5000,1.11621,15.0469,1,0.116211,0.0439453,0.0439453
1362,1.48164e-51,0.117039,5000,1.1123,15.082,1,0.112305,0.0390625,0.0390625
1363,1.48019e-51,0.117073,5000,1.09961,14.9873,0.999023,0.100586,0.0566406,0.0566406
1364,1.47875e-51,0.117088,5000,1.0957,14.9727,0.999023,0.0966797,0.0615234,0.0615234
1365,1.48164e-51,0.117039,5000,1.09863,14.9678,1,0.0986328,0.0537109,0.0537109
1366,1.48164e-51,0.117039,5000,1.09375,14.9463,1,0.09375,0.0439453,0.0439453
1367,1.47875e-51,0.117108,5000,1.09766,14.9678,0.998047,0.0996094,0.0458984,0.0458984
1368,1.48019e-51,0.117054,5000,1.09082,14.9727,1,0.0908203,0.0556641,0.0556641
1369,1.48164e-51,0.117039,5000,1.09473,15.0195,1,0.0947266,0.0527344,0.0527344
1370,1.48019e-51,0.117073,5000,1.07617,14.9844,1,0.0761719,0.0458984,0.0458984
1371,1.47875e-51,0.117088,5000,1.08398,15.0371,0.999023,0.0849609,0.0507812,0.0507812
1372,1.48075e-51,0.11704,5000,1.09082,14.9912,1,0.0908203,0.0458984,0.0458984
1373,1.48019e-51,0.117073,5000,1.10156,15.0273,0.999023,0.102539,0.0458984,0.0458984
1374,1.48164e-51,0.117039,5000,1.10156,15.0576,1,0.101562,0.0576172,0.0576172
1375,1.48164e-51,0.117039,5000,1.08984,15,1,0.0898438,0.0439453,0.0439453
1376,1.48164e-51,0.117039,5000,1.07812,14.9756,1,0.078125,0.0488281,0.0488281
1377,1.48164e-51,0.117039,5000,1.07812,14.9082,1,0.078125,0.0507812,0.0507812
1378,1.48164e-51,0.117039,5000,1.07031,14.8174,1,0.0703125,0.0488281,0.0488281
1379,1.48164e-51,0.117039,5000,1.07129,14.835,1,0.0712891,0.0458984,0.0458984
1380,1.48164e-51,0.117039,5000,1.06641,14.8496,1,0.0664062,0.0478516,0.0478516
1381,1.47875e-51,0.117083,5000,1.07812,14.8877,1,0.078125,0.0644531,0.0644531
1382,1.48019e-51,0.117067,5000,1.08203,14.8691,1,0.0820312,0.0380859,0.0380859
1383,1.48164e-51,0.117039,5000,1.06348,14.8418,1,0.0634766,0.0576172,0.0576172
1384,1.48164e-51,0.117039,5000,1.07227,14.8037,1,0.0722656,0.046875,0.046875
1385,1.48019e-51,0.117073,5000,1.08203,14.876,0.999023,0.0830078,0.0390625,0.0390625
1386,1.48164e-51,0.117039,5000,1.09082,14.9512,1,0.0908203,0.0478516,0.0478516
1387,1.48164e-51,0.117039,5000,1.08789,14.9434,1,0.0878906,0.0371094,0.0371094
1388,1.48164e-51,0.117039,5000,1.09863,15.0391,1,0.0986328,0.0429688,0.0429688
1389,1.48019e-51,0.117061,5000,1.10645,15.0098,1,0.106445,0.0527344,0.0527344
1390,1.48164e-51,0.117039,5000,1.13086,15.0957,1,0.130859,0.0537109,0.0537109
1391,1.48164e-51,0.117039,5000,1.13281,15.1162,1,0.132812,0.0458984,0.0458984
1392,1.48164e-51,0.117039,5000,1.13184,15.0938,1,0.131836,0.0458984,0.0458984
1393,1.48164e-51,0.117039,5000,1.13086,15.1064,1,0.130859,0.0507812,0.0507812
1394,1.48164e-51,0.117039,5000,1.13965,15.1289,1,0.139648,0.0419922,0.0419922
1395,1.48164e-51,0.117039,5000,1.14062,15.166,1,0.140625,0.0537109,0.0537109
1396,1.48164e-51,0.117039,5000,1.1377,15.1348,1,0.137695,0.0478516,0.0478516
1397,1.48075e-51,0.11704,5000,1.15332,15.1504,1,0.15332,0.0429688,0.0429688
1398,1.48164e-51,0.117039,5000,1.16211,15.2158,1,0.162109,0.0439453,0.0439453
1399,1.48164e-51,0.117039,5000,1.15527,15.207,1,0.155273,0.0390625,0.0390625
1400,1.47875e-51,0.117088,5000,1.14453,15.1699,0.999023,0.145508,0.0419922,0.0419922
1401,1.48164e-51,0.117039,5000,1.14648,15.165,1,0.146484,0.0390625,0.0390625
1402,1.4784e-51,0.117056,5000,1.1582,15.2148,1,0.158203,0.0585938,0.0585938
1403,1.48075e-51,0.11704,5000,1.15234,15.1855,1,0.152344,0.0478516,0.0478516
1404,1.48164e-51,0.117039,5000,1.15625,15.1406,1,0.15625,0.046875,0.046875
1405,1.47875e-51,0.117088,5000,1.16113,15.1807,0.999023,0.162109,0.0488281,0.0488281
1406,1.48164e-51,0.117039,5000,1.15137,15.166,1,0.151367,0.0478516,0.0478516
1407,1.48164e-51,0.117039,5000,1.16309,15.208,1,0.163086,0.0517578,0.0517578
1408,1.48019e-51,0.117054,5000,1.17188,15.2695,1,0.171875,0.046875,0.046875
1409,1.48164e-51,0.117039,5000,1.1709,15.2783,1,0.170898,0.0595703,0.0595703
1410,1.48164e-51,0.117039,5000,1.17871,15.2275,1,0.178711,0.0439453,0.0439453
1411,1.48019e-51,0.117073,5000,1.2041,15.2676,0.999023,0.205078,0.0605469,0.0605469
1412,1.48164e-51,0.117039,5000,1.23633,15.334,1,0.236328,0.046875,0.046875
1413,1.48019e-51,0.117073,5000,1.23438,15.3428,0.999023,0.235352,0.0449219,0.0449219
1414,1.47875e-51,0.117088,5000,1.24414,15.3799,0.999023,0.245117,0.0439453,0.0439453
1415,1.48019e-51,0.117073,5000,1.25586,15.3975,0.999023,0.256836,0.0537109,0.0537109
1416,1.4773e-51,0.117143,5000,1.24707,15.4199,0.998047,0.25,0.0458984,0.0458984
1417,1.48164e-51,0.117039,5000,1.25977,15.4531,1,0.259766,0.0527344,0.0527344
1418,1.48164e-51,0.117039,5000,1.2666,15.4961,1,0.266602,0.0566406,0.0566406
1419,1.48019e-51,0.117067,5000,1.26074,15.4736,1,0.260742,0.0400391,0.0400391
1420,1.48019e-51,0.117073,5000,1.26465,15.4307,0.999023,0.265625,0.0498047,0.0498047
1421,1.47875e-51,0.117088,5000,1.26855,15.4053,1,0.269531,0.0576172,0.0576172
1422,1.48019e-51,0.117073,5000,1.27539,15.4971,0.999023,0.276367,0.0449219,0.0449219
1423,1.48164e-51,0.117039,5000,1.27734,15.4707,1,0.277344,0.0566406,0.0566406
1424,1.47875e-51,0.117088,5000,1.28711,15.54,0.999023,0.288086,0.0488281,0.0488281
1425,1.48019e-51,0.117073,5000,1.28809,15.5107,0.999023,0.289062,0.0537109,0.0537109
1426,1.48164e-51,0.117039,5000,1.28418,15.4697,1,0.28418,0.0439453,0.0439453
1427,1.47875e-51,0.117108,5000,1.29395,15.4629,0.999023,0.295898,0.0458984,0.0458984
1428,1.48164e-51,0.117039,5000,1.29004,15.4717,1,0.290039,0.0458984,0.0458984
1429,1.48164e-51,0.117039,5000,1.29199,15.5127,1,0.291992,0.0410156,0.0410156
1430,1.48019e-51,0.117073,5000,1.2627,15.4648,0.999023,0.263672,0.0517578,0.0517578
1431,1.48164e-51,0.117039,5000,1.24023,15.418,1,0.240234,0.0478516,0.0478516
1432,1.48164e-51,0.117039,5000,1.22363,15.3271,1,0.223633,0.0419922,0.0419922
1433,1.47875e-51,0.117076,5000,1.23438,15.3164,1,0.234375,0.0400391,0.0400391
1434,1.48164e-51,0.117039,5000,1.23633,15.2764,1,0.236328,0.0488281,0.0488281
1435,1.48164e-51,0.117039,5000,1.21094,15.1748,1,0.210938,0.0478516,0.0478516
1436,1.48164e-51,0.117039,5000,1.20508,15.166,1,0.205078,0.0527344,0.0527344
1437,1.48164e-51,0.117039,5000,1.20996,15.2275,1,0.209961,0.0371094,0.0371094
1438,1.48164e-51,0.117039,5000,1.20703,15.1533,1,0.207031,0.0546875,0.0546875
1439,1.48164e-51,0.117039,5000,1.20508,15.1504,1,0.205078,0.0507812,0.0507812
1440,1.48164e-51,0.117039,5000,1.21875,15.168,1,0.21875,0.0517578,0.0517578
1441,1.48019e-51,0.117054,5000,1.22656,15.1621,1,0.226562,0.0576172,0.0576172
1442,1.48019e-51,0.117073,5000,1.20703,15.0771,0.999023,0.208008,0.0527344,0.0527344
1443,1.48164e-51,0.117039,5000,1.21191,15.1484,1,0.211914,0.0419922,0.0419922
1444,1.48019e-51,0.117073,5000,1.20996,15.1924,0.999023,0.210938,0.0615234,0.0615234
1445,1.48164e-51,0.117039,5000,1.21191,15.2188,1,0.211914,0.0517578,0.0517578
1446,1.48164e-51,0.117039,5000,1.20703,15.1895,1,0.207031,0.046875,0.046875
1447,1.48019e-51,0.117073,5000,1.19727,15.1826,0.999023,0.198242,0.0498047,0.0498047
1448,1.48164e-51,0.117039,5000,1.18457,15.1162,1,0.18457,0.0410156,0.0410156
1449,1.48019e-51,0.117073,5000,1.17676,15.0752,0.999023,0.177734,0.0400391,0.0400391
1450,1.47875e-51,0.117108,5000,1.18457,15.0791,0.999023,0.186523,0.0400391,0.0400391
1451,1.48164e-51,0.117039,5000,1.18945,15.082,1,0.189453,0.0546875,0.0546875
1452,1.48164e-51,0.117039,5000,1.2002,15.1172,1,0.200195,0.0449219,0.0449219
1453,1.48019e-51,0.117054,5000,1.18945,15.0938,1,0.189453,0.0625,0.0625
1454,1.48164e-51,0.117039,5000,1.19238,15.0762,1,0.192383,0.0439453,0.0439453
1455,1.48019e-51,0.117073,5000,1.18359,15.0742,0.999023,0.18457,0.0527344,0.0527344
1456,1.48164e-51,0.117039,5000,1.19922,15.0879,1,0.199219,0.0546875,0.0546875
1457,1.48164e-51,0.117039,5000,1.20898,15.0996,1,0.208984,0.0527344,0.0527344
1458,1.48019e-51,0.117073,5000,1.20801,15.0811,0.999023,0.208984,0.0439453,0.0439453
1459,1.48164e-51,0.117039,5000,1.20117,15.043,1,0.201172,0.0419922,0.0419922
1460,1.48164e-51,0.117039,5000,1.2002,15.0645,1,0.200195,0.0507812,0.0507812
1461,1.48019e-51,0.117073,5000,1.18066,15.0186,0.999023,0.181641,0.0488281,0.0488281
1462,1.47875e-51,0.117088,5000,1.19043,15.084,0.999023,0.191406,0.0537109,0.0537109
1463,1.48164e-51,0.117039,5000,1.19336,15.1221,1,0.193359,0.0595703,0.0595703
1464,1.48164e-51,0.117039,5000,1.18262,15.1426,1,0.182617,0.0605469,0.0605469
1465,1.48164e-51,0.117039,5000,1.17676,15.0889,1,0.176758,0.0556641,0.0556641
1466,1.48019e-51,0.117073,5000,1.17578,15.0879,0.999023,0.176758,0.0371094,0.0371094
1467,1.48019e-51,0.117073,5000,1.16309,15.084,0.999023,0.164062,0.046875,0.046875
1468,1.48164e-51,0.117039,5000,1.15723,15.0918,1,0.157227,0.046875,0.046875
1469,1.48164e-51,0.117039,5000,1.14941,15.1006,1,0.149414,0.0537109,0.0537109
1470,1.48164e-51,0.117039,5000,1.1543,15.0742,1,0.154297,0.0634766,0.0634766
1471,1.48019e-51,0.117054,5000,1.15332,15.125,1.00098,0.152344,0.0507812,0.0507812
1472,1.48164e-51,0.117039,5000,1.15332,15.084,1.00098,0.152344,0.0488281,0.0488281
1473,1.48019e-51,0.117073,5000,1.13965,15.0723,0.999023,0.140625,0.0517578,0.0517578
1474,1.48019e-51,0.117073,5000,1.14648,15.0527,0.999023,0.147461,0.0449219,0.0449219
1475,1.48164e-51,0.117039,5000,1.13867,15.0791,1,0.138672,0.0361328,0.0361328
1476,1.48164e-51,0.117039,5000,1.13281,15.0449,1,0.132812,0.0478516,0.0478516
1477,1.48164e-51,0.117039,5000,1.12988,15.0723,1,0.129883,0.046875,0.046875
1478,1.48019e-51,0.117054,5000,1.12988,15.0879,1,0.129883,0.0527344,0.0527344
1479,1.48075e-51,0.11704,5000,1.11816,15.042,1,0.118164,0.0595703,0.0595703
1480,1.48019e-51,0.117054,5000,1.11133,15.001,1,0.111328,0.0566406,0.0566406
1481,1.48019e-51,0.117054,5000,1.10352,15.0029,1,0.103516,0.0498047,0.0498047
1482,1.48164e-51,0.117039,5000,1.10449,14.9902,1,0.104492,0.0498047,0.0498047
1483,1.48019e-51,0.117073,5000,1.10742,14.9805,0.999023,0.108398,0.0546875,0.0546875
1484,1.48164e-51,0.117039,5000,1.11914,15.0146,1,0.119141,0.0458984,0.0458984
1485,1.48164e-51,0.117039,5000,1.11621,15.043,1,0.116211,0.0527344,0.0527344
1486,1.48019e-51,0.117061,5000,1.12109,15.084,1,0.121094,0.0371094,0.0371094
1487,1.4773e-51,0.117143,5000,1.125,15.1406,0.99707,0.12793,0.0546875,0.0546875
1488,1.48164e-51,0.117039,5000,1.1377,15.124,1,0.137695,0.0566406,0.0566406
1489,1.48164e-51,0.117039,5000,1.13574,15.1455,1,0.135742,0.0566406,0.0566406
1490,1.48164e-51,0.117039,5000,1.13184,15.0986,1,0.131836,0.0615234,0.0615234
1491,1.48164e-51,0.117039,5000,1.14258,15.085,1,0.142578,0.0439453,0.0439453
1492,1.48019e-51,0.117073,5000,1.14258,15.1348,0.999023,0.143555,0.0498047,0.0498047
1493,1.47875e-51,0.117083,5000,1.12988,15.126,1,0.129883,0.046875,0.046875
1494,1.48019e-51,0.117068,5000,1.12598,15.0967,1,0.125977,0.0449219,0.0449219
1495,1.48164e-51,0.117039,5000,1.13281,15.0791,1,0.132812,0.0507812,0.0507812
1496,1.48019e-51,0.117073,5000,1.12598,15.1338,1,0.126953,0.0410156,0.0410156
1497,1.48019e-51,0.117073,5000,1.11816,15.1865,0.999023,0.119141,0.0507812,0.0507812
1498,1.48164e-51,0.117039,5000,1.12891,15.1914,1,0.128906,0.0410156,0.0410156
1499,1.48019e-51,0.117073,5000,1.14258,15.2168,0.999023,0.143555,0.0595703,0.0595703
1500,1.48164e-51,0.117039,5000,1.14941,15.1885,1,0.149414,0.0595703,0.0595703
1501,1.48019e-51,0.117073,5000,1.14844,15.1504,0.999023,0.149414,0.0498047,0.0498047
1502,1.48019e-51,0.117054,5000,1.14941,15.1729,1,0.149414,0.0556641,0.0556641
1503,1.48164e-51,0.117039,5000,1.14648,15.2568,1,0.146484,0.0556641,0.0556641
1504,1.48019e-51,0.117073,5000,1.1377,15.1914,0.999023,0.138672,0.0419922,0.0419922
1505,1.48164e-51,0.117039,5000,1.15137,15.2607,1,0.151367,0.0449219,0.0449219
1506,1.48164e-51,0.117039,5000,1.16406,15.3047,1,0.164062,0.0458984,0.0458984
1507,1.48164e-51,0.117039,5000,1.1748,15.25,1.00098,0.173828,0.0527344,0.0527344
1508,1.48019e-51,0.117073,5000,1.16504,15.21,1,0.166016,0.0507812,0.0507812
1509,1.48019e-51,0.117073,5000,1.16895,15.249,0.999023,0.169922,0.0537109,0.0537109
1510,1.48164e-51,0.117039,5000,1.15723,15.2197,1,0.157227,0.0488281,0.0488281
1511,1.48164e-51,0.117039,5000,1.16211,15.1611,1,0.162109,0.0478516,0.0478516
1512,1.48164e-51,0.117039,5000,1.16016,15.1699,1,0.160156,0.0380859,0.0380859
1513,1.48164e-51,0.117039,5000,1.15332,15.2031,1,0.15332,0.0419922,0.0419922
1514,1.48019e-51,0.117054,5000,1.13867,15.1621,1,0.138672,0.0498047,0.0498047
1515,1.48019e-51,0.117073,5000,1.12109,15.1318,0.999023,0.12207,0.0410156,0.0410156
1516,1.48164e-51,0.117039,5000,1.12695,15.1914,1,0.126953,0.0449219,0.0449219
1517,1.48019e-51,0.117073,5000,1.11328,15.0879,0.999023,0.114258,0.0517578,0.0517578
1518,1.48164e-51,0.117039,5000,1.11035,15.0459,1,0.110352,0.0498047,0.0498047
1519,1.48164e-51,0.117039,5000,1.12109,15.0586,1,0.121094,0.0517578,0.0517578
1520,1.48164e-51,0.117039,5000,1.11914,15.0869,1,0.119141,0.0566406,0.0566406
1521,1.48164e-51,0.117039,5000,1.12598,15.1289,1,0.125977,0.0498047,0.0498047
1522,1.48164e-51,0.117039,5000,1.12793,15.1084,1,0.12793,0.0371094,0.0371094
1523,1.48164e-51,0.117039,5000,1.12598,15.0527,1,0.125977,0.0449219,0.0449219
1524,1.48019e-51,0.117054,5000,1.13086,15.0947,1,0.130859,0.0390625,0.0390625
1525,1.47875e-51,0.117108,5000,1.125,15.0605,0.998047,0.126953,0.0546875,0.0546875
1526,1.48019e-51,0.117073,5000,1.12988,15.0693,0.999023,0.130859,0.0400391,0.0400391
1527,1.48164e-51,0.117039,5000,1.13184,15.0547,1,0.131836,0.0527344,0.0527344
1528,1.48019e-51,0.117054,5000,1.13086,15.082,1,0.130859,0.0517578,0.0517578
1529,1.48164e-51,0.117039,5000,1.14551,15.1523,1,0.145508,0.0478516,0.0478516
1530,1.48019e-51,0.117054,5000,1.15723,15.125,1,0.157227,0.0634766,0.0634766
1531,1.48019e-51,0.117068,5000,1.16504,15.167,1,0.165039,0.0595703,0.0595703
1532,1.48019e-51,0.117081,5000,1.15723,15.1943,1,0.157227,0.0498047,0.0498047
1533,1.48164e-51,0.117039,5000,1.14941,15.1523,1,0.149414,0.0449219,0.0449219
1534,1.47585e-51,0.117158,5000,1.12988,15.1162,0.99707,0.132812,0.0507812,0.0507812
1535,1.48164e-51,0.117039,5000,1.12988,15.0225,1,0.129883,0.0488281,0.0488281
1536,1.48164e-51,0.117039,5000,1.12402,14.9844,1,0.124023,0.0419922,0.0419922
1537,1.48019e-51,0.117054,5000,1.12109,14.9453,1,0.121094,0.0458984,0.0458984
1538,1.48164e-51,0.117039,5000,1.12402,14.873,1,0.124023,0.0361328,0.0361328
1539,1.48164e-51,0.117039,5000,1.12598,14.8613,1,0.125977,0.0400391,0.0400391
1540,1.48164e-51,0.117039,5000,1.13965,14.9219,1,0.139648,0.0527344,0.0527344
1541,1.48019e-51,0.117073,5000,1.12305,14.8164,0.999023,0.124023,0.0400391,0.0400391
1542,1.48019e-51,0.117054,5000,1.12793,14.8398,1,0.12793,0.0390625,0.0390625
1543,1.48019e-51,0.117054,5000,1.13672,14.8926,1,0.136719,0.0546875,0.0546875
1544,1.48164e-51,0.117039,5000,1.13281,14.8838,1,0.132812,0.0507812,0.0507812
1545,1.48164e-51,0.117039,5000,1.13477,14.9102,1,0.134766,0.0488281,0.0488281
1546,1.48164e-51,0.117039,5000,1.13184,14.9473,1,0.131836,0.0546875,0.0546875
1547,1.4793e-51,0.117055,5000,1.13574,14.8984,1,0.135742,0.0595703,0.0595703
1548,1.48019e-51,0.117073,5000,1.12402,14.8564,0.999023,0.125,0.0615234,0.0615234
1549,1.48019e-51,0.117073,5000,1.12109,14.8008,0.999023,0.12207,0.0449219,0.0449219
1550,1.48019e-51,0.117054,5000,1.11328,14.7354,1,0.113281,0.0585938,0.0585938
1551,1.48164e-51,0.117039,5000,1.11523,14.7295,1,0.115234,0.0419922,0.0419922
1552,1.48164e-51,0.117039,5000,1.09961,14.6602,1,0.0996094,0.0537109,0.0537109
1553,1.48164e-51,0.117039,5000,1.10352,14.6787,1,0.103516,0.0576172,0.0576172
1554,1.48019e-51,0.117068,5000,1.10156,14.7139,1,0.101562,0.0566406,0.0566406
1555,1.48019e-51,0.117073,5000,1.09473,14.7754,0.999023,0.0957031,0.0498047,0.0498047
1556,1.48164e-51,0.117039,5000,1.10938,14.793,1,0.109375,0.0546875,0.0546875
1557,1.48019e-51,0.117073,5000,1.10742,14.8711,0.999023,0.108398,0.0605469,0.0605469
1558,1.48164e-51,0.117039,5000,1.09961,14.8057,1,0.0996094,0.0498047,0.0498047
1559,1.48164e-51,0.117039,5000,1.10059,14.8408,1,0.100586,0.0458984,0.0458984
1560,1.48164e-51,0.117039,5000,1.09766,14.8105,1,0.0976562,0.046875,0.046875
1561,1.48019e-51,0.117073,5000,1.08887,14.7715,0.999023,0.0898438,0.046875,0.046875
1562,1.48164e-51,0.117039,5000,1.0918,14.8252,1,0.0917969,0.0478516,0.0478516
1563,1.47875e-51,0.117088,5000,1.07617,14.7725,0.999023,0.0771484,0.0634766,0.0634766
1564,1.48164e-51,0.117039,5000,1.08496,14.7031,1,0.0849609,0.0488281,0.0488281
1565,1.48164e-51,0.117039,5000,1.08789,14.6973,1,0.0878906,0.0517578,0.0517578
1566,1.48164e-51,0.117039,5000,1.08594,14.707,1,0.0859375,0.0390625,0.0390625
1567,1.48164e-51,0.117039,5000,1.09375,14.6807,1,0.09375,0.0615234,0.0615234
1568,1.4773e-51,0.117103,5000,1.08691,14.5645,0.999023,0.0878906,0.0419922,0.0419922
1569,1.48164e-51,0.117039,5000,1.08789,14.5,1,0.0878906,0.0478516,0.0478516
1570,1.48164e-51,0.117039,5000,1.08887,14.4922,1,0.0888672,0.0400391,0.0400391
1571,1.48019e-51,0.117054,5000,1.10156,14.5322,1,0.101562,0.046875,0.046875
1572,1.47875e-51,0.117088,5000,1.10547,14.5049,0.999023,0.106445,0.0556641,0.0556641
1573,1.48164e-51,0.117039,5000,1.10547,14.498,1,0.105469,0.0566406,0.0566406
1574,1.48164e-51,0.117039,5000,1.10645,14.54,1,0.106445,0.0537109,0.0537109
1575,1.47875e-51,0.117095,5000,1.11035,14.543,0.999023,0.111328,0.0517578,0.0517578
1576,1.48164e-51,0.117039,5000,1.11914,14.501,1,0.119141,0.0458984,0.0458984
1577,1.48019e-51,0.117054,5000,1.11914,14.5322,1,0.119141,0.0537109,0.0537109
1578,1.48164e-51,0.117039,5000,1.13086,14.5771,1,0.130859,0.0458984,0.0458984
1579,1.48164e-51,0.117039,5000,1.12988,14.5557,1,0.129883,0.0566406,0.0566406
1580,1.48019e-51,0.117073,5000,1.11719,14.5391,0.999023,0.118164,0.046875,0.046875
1581,1.48164e-51,0.117039,5000,1.12109,14.5596,1,0.121094,0.0507812,0.0507812
1582,1.48019e-51,0.117073,5000,1.12695,14.6484,0.999023,0.12793,0.0654297,0.0654297
1583,1.48164e-51,0.117039,5000,1.1377,14.71,1,0.137695,0.0439453,0.0439453
1584,1.48164e-51,0.117039,5000,1.13281,14.7568,1,0.132812,0.0507812,0.0507812
1585,1.4773e-51,0.117143,5000,1.12109,14.7422,0.99707,0.124023,0.0527344,0.0527344
1586,1.48164e-51,0.117039,5000,1.12891,14.708,1,0.128906,0.0419922,0.0419922
